TimeSeconds,ThrottlePercent,Brake,RPM,SpeedMPH,Gear,TorqueRatioBefore,TorqueRatioAfter,ImpellerTorque,TurbineTorque
22.08,80,0,4005.4361110795,121.878998763684,4,1.00159540255193,1.00159540255193,295.675378193718,296.14709944663
22.09,80,0,4005.92708780963,121.897325528501,4,1.00159669732256,1.00159669732256,295.653816407189,296.125886064251
22.1,80,0,4006.41782214284,121.915644281234,4,1.00159799153279,1.00159799153279,295.632267178793,296.104685038564
22.11,80,0,4006.90831350597,121.933955024944,4,1.00159928519089,1.00159928519089,295.610729811864,296.083495674321
22.12,80,0,4007.39856158722,121.952257762619,4,1.00160057830208,1.00160057830208,295.58920387172,296.062317537765
22.13,80,0,4007.88856623711,121.970552497205,4,1.00160187086964,1.00160187086964,295.567689086372,296.041150357527
22.14,80,0,4008.378327407,121.988839231618,4,1.0016031628957,1.0016031628957,295.546185284878,296.019993963093
22.15,80,0,4008.86784511089,122.007117968758,4,1.00160445438163,1.00160445438163,295.524692359067,295.998848246603
22.16,80,0,4009.35711940168,122.025388711512,4,1.00160574532836,1.00160574532836,295.503210239762,295.977713139119
22.17,80,0,4009.84615035641,122.043651462762,4,1.00160703573652,1.00160703573652,295.481738882017,295.956588595888
22.18,80,0,4010.33493806716,122.061906225385,4,1.00160832560657,1.00160832560657,295.460278255948,295.935474587191
22.19,80,0,4010.82348263528,122.080153002254,4,1.00160961493886,1.00160961493886,295.438828341031,295.914371092647
22.2,80,0,4011.31178416791,122.098391796241,4,1.00161090373368,1.00161090373368,295.417389122558,295.893278097688
22.21,80,0,4011.79984277576,122.116622610217,4,1.00161219199126,1.00161219199126,295.395960589445,295.872195591357
22.22,80,0,4012.28765857173,122.13484544705,4,1.00161347971182,1.00161347971182,295.374542732854,295.851123564941
22.23,80,0,4012.77523167006,122.153060309609,4,1.00161476689555,1.00161476689555,295.353135545352,295.830062011127
22.24,80,0,4013.26256218582,122.171267200763,4,1.00161605354265,1.00161605354265,295.331739020374,295.809010923474
22.25,80,0,4013.74965023459,122.189466123377,4,1.00161733965329,1.00161733965329,295.310353151901,295.78797029608
22.26,80,0,4014.2364959322,122.207657080318,4,1.00161862522765,1.00161862522765,295.288977934251,295.766940123381
22.27,80,0,4014.72309939466,122.225840074453,4,1.0016199102659,1.0016199102659,295.267613361956,295.745920400028
22.28,80,0,4015.20946073806,122.244015108648,4,1.00162119476821,1.00162119476821,295.246259429678,295.7249111208
22.29,80,0,4015.69558007852,122.262182185767,4,1.00162247873477,1.00162247873477,295.224916132164,295.703912280562
22.3,80,0,4016.18145753215,122.280341308675,4,1.00162376216573,1.00162376216573,295.203583464213,295.68292387423
22.31,80,0,4016.66709321506,122.298492480236,4,1.00162504506127,1.00162504506127,295.182261420658,295.661945896754
22.32,80,0,4017.15248724331,122.316635703314,4,1.00162632742156,1.00162632742156,295.160949996355,295.640978343107
22.33,80,0,4017.63763973292,122.334770980773,4,1.00162760924676,1.00162760924676,295.139649186172,295.620021208274
22.34,80,0,4018.12255079989,122.352898315475,4,1.00162889053706,1.00162889053706,295.118358984989,295.599074487252
22.35,80,0,4018.60722056016,122.371017710283,4,1.00163017129261,1.00163017129261,295.097079387691,295.578138175043
22.36,80,0,4019.09164912961,122.389129168058,4,1.0016314515136,1.0016314515136,295.07581038917,295.557212266655
22.37,80,0,4019.57583662409,122.407232691663,4,1.00163273120018,1.00163273120018,295.054551984321,295.5362967571
22.38,80,0,4020.05978315939,122.425328283958,4,1.00163401035253,1.00163401035253,295.033304168043,295.515391641394
22.39,80,0,4020.54348885125,122.443415947804,4,1.00163528897082,1.00163528897082,295.012066935236,295.494496914554
22.4,80,0,4021.02695381538,122.46149568606,4,1.00163656705522,1.00163656705522,294.990840280807,295.473612571601
22.41,80,0,4021.5101781674,122.479567501588,4,1.00163784460589,1.00163784460589,294.969624199661,295.452738607559
22.42,80,0,4021.99316202292,122.497631397245,4,1.00163912162302,1.00163912162302,294.948418686708,295.431875017452
22.43,80,0,4022.47590549748,122.515687375891,4,1.00164039810676,1.00164039810676,294.92722373686,295.41102179631
22.44,80,0,4022.95840870657,122.533735440385,4,1.00164167405729,1.00164167405729,294.906039345031,295.390178939161
22.45,80,0,4023.44067176562,122.551775593583,4,1.00164294947478,1.00164294947478,294.884865506135,295.369346441038
22.46,80,0,4023.92269479004,122.569807838343,4,1.00164422435939,1.00164422435939,294.863702215093,295.348524296975
22.47,80,0,4024.40447789515,122.587832177523,4,1.0016454987113,1.0016454987113,294.842549466826,295.327712502011
22.48,80,0,4024.88602119626,122.605848613979,4,1.00164677253068,1.00164677253068,294.821407256254,295.306911051181
22.49,80,0,4025.36732480859,122.623857150566,4,1.0016480458177,1.0016480458177,294.800275578306,295.286119939529
22.5,80,0,4025.84838884734,122.641857790141,4,1.00164931857252,1.00164931857252,294.779154427906,295.265339162096
22.51,80,0,4026.32921342765,122.659850535559,4,1.00165059079532,1.00165059079532,294.758043799986,295.244568713929
22.52,80,0,4026.8097986646,122.677835389673,4,1.00165186248627,1.00165186248627,294.736943689478,295.223808590076
22.53,80,0,4027.29014467323,122.695812355339,4,1.00165313364553,1.00165313364553,294.715854091315,295.203058785584
22.54,80,0,4027.77025156853,122.713781435411,4,1.00165440427328,1.00165440427328,294.694775000434,295.182319295507
22.55,80,0,4028.25011946544,122.731742632741,4,1.00165567436968,1.00165567436968,294.673706411773,295.161590114897
22.56,80,0,4028.72974847883,122.749695950182,4,1.00165694393491,1.00165694393491,294.652648320274,295.140871238813
22.57,80,0,4029.20913872355,122.767641390587,4,1.00165821296913,1.00165821296913,294.631600720879,295.12016266231
22.58,80,0,4029.68829031439,122.785578956807,4,1.00165948147252,1.00165948147252,294.610563608534,295.099464380451
22.59,80,0,4030.16720336607,122.803508651695,4,1.00166074944524,1.00166074944524,294.589536978186,295.078776388296
22.6,80,0,4030.64587799328,122.8214304781,4,1.00166201688747,1.00166201688747,294.568520824785,295.058098680912
22.61,80,0,4031.12431431066,122.839344438874,4,1.00166328379937,1.00166328379937,294.547515143284,295.037431253366
22.62,80,0,4031.60251243279,122.857250536867,4,1.00166455018111,1.00166455018111,294.526519928636,295.016774100726
22.63,80,0,4032.08047247421,122.875148774927,4,1.00166581603287,1.00166581603287,294.505535175797,294.996127218063
22.64,80,0,4032.5581945494,122.893039155905,4,1.00166708135481,1.00166708135481,294.484560879728,294.975490600451
22.65,80,0,4033.03567877279,122.910921682649,4,1.00166834614711,1.00166834614711,294.463597035388,294.954864242966
22.66,80,0,4033.51292525876,122.928796358006,4,1.00166961040992,1.00166961040992,294.44264363774,294.934248140684
22.67,80,0,4033.98993412166,122.946663184826,4,1.00167087414343,1.00167087414343,294.421700681751,294.913642288686
22.68,80,0,4034.46670547575,122.964522165954,4,1.0016721373478,1.0016721373478,294.400768162387,294.893046682054
22.69,80,0,4034.94323943529,122.982373304238,4,1.00167340002321,1.00167340002321,294.379846074618,294.872461315871
22.7,80,0,4035.41953611444,123.000216602524,4,1.00167466216981,1.00167466216981,294.358934413417,294.851886185224
22.71,80,0,4035.89559562734,123.018052063658,4,1.00167592378778,1.00167592378778,294.338033173758,294.831321285203
22.72,80,0,4036.37141808807,123.035879690486,4,1.0016771848773,1.0016771848773,294.317142350615,294.810766610895
22.73,80,0,4036.84700361068,123.053699485851,4,1.00167844543852,1.00167844543852,294.29626193897,294.790222157396
22.74,80,0,4037.32235230913,123.071511452599,4,1.00167970547163,1.00167970547163,294.275391933803,294.769687919799
22.75,80,0,4037.79746429736,123.089315593574,4,1.00168096497678,1.00168096497678,294.254532330097,294.749163893203
22.76,80,0,4038.27233968925,123.107111911618,4,1.00168222395415,1.00168222395415,294.233683122836,294.728650072704
22.77,80,0,4038.74697859864,123.124900409576,4,1.00168348240391,1.00168348240391,294.21284430701,294.708146453406
22.78,80,0,4039.22138113931,123.142681090289,4,1.00168474032623,1.00168474032623,294.192015877607,294.687653030412
22.79,80,0,4039.69554742498,123.1604539566,4,1.00168599772128,1.00168599772128,294.17119782962,294.667169798826
22.8,80,0,4040.16947756935,123.178219011349,4,1.00168725458922,1.00168725458922,294.150390158041,294.646696753757
22.81,80,0,4040.64317168604,123.19597625738,4,1.00168851093023,1.00168851093023,294.129592857869,294.626233890315
22.82,80,0,4041.11662988864,123.213725697531,4,1.00168976674448,1.00168976674448,294.108805924101,294.605781203611
22.83,80,0,4041.58985229068,123.231467334643,4,1.00169102203213,1.00169102203213,294.088029351739,294.58533868876
22.84,80,0,4042.06283900563,123.249201171556,4,1.00169227679336,1.00169227679336,294.067263135785,294.564906340877
22.85,80,0,4042.53559014695,123.266927211109,4,1.00169353102833,1.00169353102833,294.046507271246,294.544484155083
22.86,80,0,4043.008105828,123.28464545614,4,1.00169478473722,1.00169478473722,294.025761753127,294.524072126496
22.87,80,0,4043.48038616212,123.302355909489,4,1.00169603792019,1.00169603792019,294.005026576439,294.503670250241
22.88,80,0,4043.95243126259,123.320058573992,4,1.00169729057742,1.00169729057742,293.984301736194,294.48327852144
22.89,80,0,4044.42424124265,123.337753452488,4,1.00169854270907,1.00169854270907,293.963587227405,294.462896935222
22.9,80,0,4044.89581621547,123.355440547812,4,1.00169979431531,1.00169979431531,293.94288304509,294.442525486715
22.91,80,0,4045.3671562942,123.373119862802,4,1.00170104539631,1.00170104539631,293.922189184266,294.422164171051
22.92,80,0,4045.83826159192,123.390791400292,4,1.00170229595224,1.00170229595224,293.901505639954,294.401812983363
22.93,80,0,4046.30913222166,123.408455163119,4,1.00170354598328,1.00170354598328,293.880832407178,294.381471918787
22.94,80,0,4046.7797682964,123.426111154118,4,1.00170479548958,1.00170479548958,293.860169480962,294.361140972461
22.95,80,0,4047.25016992908,123.443759376122,4,1.00170604447133,1.00170604447133,293.839516856333,294.340820139523
22.96,80,0,4047.72033723258,123.461399831966,4,1.00170729292868,1.00170729292868,293.818874528322,294.320509415116
22.97,80,0,4048.19027031975,123.479032524482,4,1.00170854086181,1.00170854086181,293.798242491959,294.300208794384
22.98,80,0,4048.65996930336,123.496657456506,4,1.00170978827089,1.00170978827089,293.777620742277,294.279918272473
22.99,80,0,4049.12943429615,123.514274630867,4,1.00171103515609,1.00171103515609,293.757009274316,294.259637844532
23,80,0,4049.59866541081,123.5318840504,4,1.00171228151757,1.00171228151757,293.736408083112,294.23936750571
23.01,80,0,4050.06766275997,123.549485717934,4,1.00171352735551,1.00171352735551,293.715817163704,294.21910725116
23.02,80,0,4050.53642645622,123.567079636302,4,1.00171477267008,1.00171477267008,293.695236511137,294.198857076039
23.03,80,0,4051.0049566121,123.584665808333,4,1.00171601746144,1.00171601746144,293.674666120456,294.178616975501
23.04,80,0,4051.47325334009,123.602244236858,4,1.00171726172976,1.00171726172976,293.654105986706,294.158386944705
23.05,80,0,4051.94131675264,123.619814924706,4,1.00171850547522,1.00171850547522,293.633556104938,294.138166978813
23.06,80,0,4052.40914696212,123.637377874707,4,1.00171974869798,1.00171974869798,293.613016470203,294.117957072988
23.07,80,0,4052.87674408089,123.654933089689,4,1.00172099139822,1.00172099139822,293.592487077554,294.097757222396
23.08,80,0,4053.34410822123,123.67248057248,4,1.00172223357609,1.00172223357609,293.571967922048,294.077567422203
23.09,80,0,4053.81123949538,123.690020325908,4,1.00172347523178,1.00172347523178,293.551458998742,294.057387667579
23.1,80,0,4054.27813801553,123.7075523528,4,1.00172471636544,1.00172471636544,293.530960302697,294.037217953695
23.11,80,0,4054.74480389382,123.725076655983,4,1.00172595697726,1.00172595697726,293.510471828975,294.017058275727
23.12,80,0,4055.21123724235,123.742593238282,4,1.00172719706739,1.00172719706739,293.48999357264,293.996908628848
23.13,80,0,4055.67743817315,123.760102102523,4,1.00172843663602,1.00172843663602,293.469525528761,293.976769008239
23.14,80,0,4056.14340679822,123.777603251532,4,1.0017296756833,1.0017296756833,293.449067692405,293.956639409078
23.15,80,0,4056.6091432295,123.795096688134,4,1.0017309142094,1.0017309142094,293.428620058644,293.936519826549
23.16,80,0,4057.07464757888,123.812582415152,4,1.0017321522145,1.0017321522145,293.408182622551,293.916410255834
23.17,80,0,4057.53991995822,123.83006043541,4,1.00173338969877,1.00173338969877,293.387755379202,293.896310692121
23.18,80,0,4058.0049604793,123.847530751731,4,1.00173462666237,1.00173462666237,293.367338323674,293.876221130599
23.19,80,0,4058.46976925387,123.864993366939,4,1.00173586310548,1.00173586310548,293.346931451048,293.856141566458
23.2,80,0,4058.93434639363,123.882448283855,4,1.00173709902825,1.00173709902825,293.326534756405,293.836071994891
23.21,80,0,4059.39869201023,123.899895505301,4,1.00173833443087,1.00173833443087,293.306148234829,293.816012411092
23.22,80,0,4059.86280621526,123.917335034099,4,1.0017395693135,1.0017395693135,293.285771881409,293.79596281026
23.23,80,0,4060.32668912027,123.934766873068,4,1.00174080367631,1.00174080367631,293.265405691231,293.775923187593
23.24,80,0,4060.79034083676,123.95219102503,4,1.00174203751947,1.00174203751947,293.245049659387,293.755893538292
23.25,80,0,4061.25376147618,123.969607492804,4,1.00174327084315,1.00174327084315,293.224703780969,293.735873857561
23.26,80,0,4061.71695114993,123.987016279209,4,1.00174450364751,1.00174450364751,293.204368051073,293.715864140605
23.27,80,0,4062.17990996937,124.004417387064,4,1.00174573593273,1.00174573593273,293.184042464798,293.695864382633
23.28,80,0,4062.64263804579,124.021810819188,4,1.00174696769898,1.00174696769898,293.163727017241,293.675874578853
23.29,80,0,4063.10513549045,124.039196578398,4,1.00174819894642,1.00174819894642,293.143421703504,293.655894724477
23.3,80,0,4063.56740241455,124.056574667511,4,1.00174942967523,1.00174942967523,293.123126518692,293.63592481472
23.31,80,0,4064.02943892926,124.073945089344,4,1.00175065988557,1.00175065988557,293.102841457911,293.615964844797
23.32,80,0,4064.49124514567,124.091307846714,4,1.00175188957761,1.00175188957761,293.082566516268,293.596014809927
23.33,80,0,4064.95282117484,124.108662942436,4,1.00175311875152,1.00175311875152,293.062301688874,293.57607470533
23.34,80,0,4065.41416712778,124.126010379326,4,1.00175434740748,1.00175434740748,293.042046970843,293.556144526228
23.35,80,0,4065.87528311544,124.143350160198,4,1.00175557554564,1.00175557554564,293.021802357288,293.536224267846
23.36,80,0,4066.33616924875,124.160682287866,4,1.00175680316618,1.00175680316618,293.001567843327,293.51631392541
23.37,80,0,4066.79682563855,124.178006765145,4,1.00175803026927,1.00175803026927,292.981343424079,293.496413494149
23.38,80,0,4067.25725239566,124.195323594847,4,1.00175925685507,1.00175925685507,292.961129094665,293.476522969295
23.39,80,0,4067.71744963084,124.212632779786,4,1.00176048292376,1.00176048292376,292.940924850208,293.456642346078
23.4,80,0,4068.17741745481,124.229934322773,4,1.00176170847551,1.00176170847551,292.920730685834,293.436771619735
23.41,80,0,4068.63715597823,124.24722822662,4,1.00176293351047,1.00176293351047,292.900546596671,293.416910785503
23.42,80,0,4069.09666531171,124.26451449414,4,1.00176415802883,1.00176415802883,292.880372577849,293.39705983862
23.43,80,0,4069.55594556582,124.281793128141,4,1.00176538203076,1.00176538203076,292.8602086245,293.377218774329
23.44,80,0,4070.01499685109,124.299064131435,4,1.00176660551641,1.00176660551641,292.840054731759,293.357387587872
23.45,80,0,4070.47381927797,124.316327506832,4,1.00176782848596,1.00176782848596,292.819910894761,293.337566274496
23.46,80,0,4070.93241295689,124.33358325714,4,1.00176905093957,1.00176905093957,292.799777108645,293.317754829446
23.47,80,0,4071.39077799822,124.350831385169,4,1.00177027287743,1.00177027287743,292.779653368553,293.297953247975
23.48,80,0,4071.84891451228,124.368071893726,4,1.00177149429969,1.00177149429969,292.759539669627,293.278161525332
23.49,80,0,4072.30682260935,124.38530478562,4,1.00177271520653,1.00177271520653,292.739436007012,293.258379656771
23.5,80,0,4072.76450239964,124.402530063657,4,1.00177393559811,1.00177393559811,292.719342375855,293.23860763755
23.51,80,0,4073.22195399334,124.419747730644,4,1.0017751554746,1.0017751554746,292.699258771306,293.218845462924
23.52,80,0,4073.67917750056,124.436957789388,4,1.00177637483617,1.00177637483617,292.679185188517,293.199093128157
23.53,80,0,4074.1361730314,124.454160242694,4,1.00177759368299,1.00177759368299,292.659121622641,293.179350628508
23.54,80,0,4074.59294069588,124.471355093367,4,1.00177881201523,1.00177881201523,292.639068068835,293.159617959243
23.55,80,0,4075.04948060397,124.488542344212,4,1.00178002983306,1.00178002983306,292.619024522256,293.139895115627
23.56,80,0,4075.50579286562,124.505721998033,4,1.00178124713665,1.00178124713665,292.598990978064,293.12018209293
23.57,80,0,4075.9618775907,124.522894057634,4,1.00178246392616,1.00178246392616,292.578967431422,293.100478886422
23.58,80,0,4076.41773488905,124.540058525818,4,1.00178368020177,1.00178368020177,292.558953877495,293.080785491376
23.59,80,0,4076.87336487045,124.557215405388,4,1.00178489596364,1.00178489596364,292.538950311449,293.061101903067
23.6,80,0,4077.32876764464,124.574364699146,4,1.00178611121194,1.00178611121194,292.518956728452,293.041428116769
23.61,80,0,4077.78394332131,124.591506409892,4,1.00178732594684,1.00178732594684,292.498973123677,293.021764127765
23.62,80,0,4078.2388920101,124.608640540429,4,1.00178854016851,1.00178854016851,292.478999492296,293.002109931333
23.63,80,0,4078.6936138206,124.625767093557,4,1.00178975387711,1.00178975387711,292.459035829484,292.982465522757
23.64,80,0,4079.14810886235,124.642886072076,4,1.00179096707283,1.00179096707283,292.439082130419,292.962830897323
23.65,80,0,4079.60237724485,124.659997478786,4,1.00179217975582,1.00179217975582,292.419138390281,292.943206050318
23.66,80,0,4080.05641907753,124.677101316486,4,1.00179339192625,1.00179339192625,292.399204604251,292.92359097703
23.67,80,0,4080.51023446981,124.694197587973,4,1.0017946035843,1.0017946035843,292.379280767512,292.903985672752
23.68,80,0,4080.96382353102,124.711286296047,4,1.00179581473012,1.00179581473012,292.359366875253,292.884390132778
23.69,80,0,4081.41718637047,124.728367443505,4,1.0017970253639,1.0017970253639,292.33946292266,292.864804352402
23.7,80,0,4081.87032309741,124.745441033143,4,1.0017982354858,1.0017982354858,292.319568904923,292.845228326921
23.71,80,0,4082.32323382103,124.762507067758,4,1.00179944509598,1.00179944509598,292.299684817236,292.825662051637
23.72,80,0,4082.7759186505,124.779565550146,4,1.00180065419462,1.00180065419462,292.279810654793,292.806105521851
23.73,80,0,4083.22837769492,124.796616483103,4,1.00180186278188,1.00180186278188,292.25994641279,292.786558732866
23.74,80,0,4083.68061106335,124.813659869424,4,1.00180307085794,1.00180307085794,292.240092086427,292.767021679989
23.75,80,0,4084.13261886479,124.830695711902,4,1.00180427842296,1.00180427842296,292.220247670904,292.747494358527
23.76,80,0,4084.58440120821,124.847724013332,4,1.0018054854771,1.0018054854771,292.200413161426,292.727976763792
23.77,80,0,4085.03595820252,124.864744776507,4,1.00180669202055,1.00180669202055,292.180588553197,292.708468891095
23.78,80,0,4085.48728995658,124.88175800422,4,1.00180789805346,1.00180789805346,292.160773841424,292.68897073575
23.79,80,0,4085.93839657921,124.898763699263,4,1.00180910357601,1.00180910357601,292.140969021318,292.669482293073
23.8,80,0,4086.38927817918,124.915761864428,4,1.00181030858836,1.00181030858836,292.121174088089,292.650003558384
23.81,80,0,4086.83993486519,124.932752502507,4,1.00181151309069,1.00181151309069,292.101389036953,292.630534527002
23.82,80,0,4087.29036674593,124.949735616289,4,1.00181271708316,1.00181271708316,292.081613863125,292.611075194251
23.83,80,0,4087.74057393002,124.966711208566,4,1.00181392056593,1.00181392056593,292.061848561824,292.591625555455
23.84,80,0,4088.19055652603,124.983679282127,4,1.00181512353919,1.00181512353919,292.04209312827,292.57218560594
23.85,80,0,4088.64031464248,125.000639839761,4,1.00181632600309,1.00181632600309,292.022347557683,292.552755341035
23.86,80,0,4089.08984838786,125.017592884257,4,1.0018175279578,1.0018175279578,292.002611845291,292.533334756072
23.87,80,0,4089.53915787059,125.034538418403,4,1.0018187294035,1.0018187294035,291.982885986319,292.513923846383
23.88,80,0,4089.98824319905,125.051476444987,4,1.00181993034036,1.00181993034036,291.963169975997,292.494522607303
23.89,80,0,4090.43710448158,125.068406966795,4,1.00182113076853,1.00182113076853,291.943463809555,292.475131034169
23.9,80,0,4090.88574182646,125.085329986615,4,1.00182233068819,1.00182233068819,291.923767482225,292.455749122319
23.91,80,0,4091.33415534192,125.102245507232,4,1.0018235300995,1.0018235300995,291.904080989245,292.436376867097
23.92,80,0,4091.78234513616,125.119153531432,4,1.00182472900265,1.00182472900265,291.884404325851,292.417014263844
23.93,80,0,4092.23031131731,125.136054062,4,1.00182592739778,1.00182592739778,291.864737487282,292.397661307907
23.94,80,0,4092.67805399347,125.15294710172,4,1.00182712528508,1.00182712528508,291.845080468781,292.378317994632
23.95,80,0,4093.12557327268,125.169832653377,4,1.00182832266471,1.00182832266471,291.82543326559,292.358984319368
23.96,80,0,4093.57286926294,125.186710719753,4,1.00182951953683,1.00182951953683,291.805795872956,292.339660277467
23.97,80,0,4094.0199420722,125.203581303632,4,1.00183071590163,1.00183071590163,291.786168286128,292.320345864285
23.98,80,0,4094.46679180834,125.220444407796,4,1.00183191175926,1.00183191175926,291.766550500354,292.301041075174
23.99,80,0,4094.91341857923,125.237300035026,4,1.00183310710989,1.00183310710989,291.746942510888,292.281745905493
24,80,0,4095.35982249268,125.254148188105,4,1.00183430195369,1.00183430195369,291.727344312983,292.262460350602
24.01,80,0,4095.80600365642,125.270988869813,4,1.00183549629083,1.00183549629083,291.707755901897,292.243184405863
24.02,80,0,4096.25196217818,125.28782208293,4,1.00183669012149,1.00183669012149,291.688177272887,292.223918066639
24.03,80,0,4096.69769816562,125.304647830235,4,1.00183788344581,1.00183788344581,291.668608421216,292.204661328297
24.04,80,0,4097.14321172633,125.321466114509,4,1.00183907626399,1.00183907626399,291.649049342143,292.185414186202
24.05,80,0,4097.5885029679,125.33827693853,4,1.00184026857617,1.00184026857617,291.629500030938,292.166176635729
24.06,80,0,4098.03357199783,125.355080305075,4,1.00184146038254,1.00184146038254,291.609960482865,292.146948672247
24.07,80,0,4098.47841892359,125.371876216923,4,1.00184265168325,1.00184265168325,291.590430693195,292.127730291131
24.08,80,0,4098.92304385261,125.38866467685,4,1.00184384247848,1.00184384247848,291.570910657196,292.108521487755
24.09,80,0,4099.36744689225,125.405445687633,4,1.0018450327684,1.0018450327684,291.551400370145,292.0893222575
24.1,80,0,4099.81162814984,125.422219252048,4,1.00184622255317,1.00184622255317,291.531899827316,292.070132595745
24.11,80,0,4100.25558773265,125.438985372871,4,1.00184741183296,1.00184741183296,291.512409023989,292.050952497874
24.12,80,0,4100.69932574792,125.455744052876,4,1.00184860060794,1.00184860060794,291.49292795544,292.031781959269
24.13,80,0,4101.14284230282,125.472495294838,4,1.00184978887828,1.00184978887828,291.473456616954,292.012620975317
24.14,80,0,4101.5861375045,125.489239101531,4,1.00185097664414,1.00185097664414,291.453995003813,291.993469541407
24.15,80,0,4102.02921146003,125.505975475727,4,1.0018521639057,1.0018521639057,291.434543111306,291.97432765293
24.16,80,0,4102.47206427645,125.5227044202,4,1.00185335066312,1.00185335066312,291.415100934718,291.955195305278
24.17,80,0,4102.91469606075,125.539425937723,4,1.00185453691657,1.00185453691657,291.395668469341,291.936072493845
24.18,80,0,4103.35710691987,125.556140031066,4,1.00185572266621,1.00185572266621,291.376245710468,291.916959214029
24.19,80,0,4103.79929696072,125.572846703001,4,1.00185690791222,1.00185690791222,291.356832653393,291.897855461228
24.2,80,0,4104.24126629013,125.589545956299,4,1.00185809265477,1.00185809265477,291.337429293411,291.878761230841
24.21,80,0,4104.68301501491,125.606237793729,4,1.00185927689402,1.00185927689402,291.318035625824,291.859676518274
24.22,80,0,4105.1245432418,125.622922218062,4,1.00186046063013,1.00186046063013,291.298651645931,291.84060131893
24.23,80,0,4105.56585107751,125.639599232066,4,1.00186164386329,1.00186164386329,291.279277349037,291.821535628216
24.24,80,0,4106.0069386287,125.656268838509,4,1.00186282659365,1.00186282659365,291.259912730445,291.802479441542
24.25,80,0,4106.44780600197,125.672931040161,4,1.00186400882138,1.00186400882138,291.240557785463,291.783432754318
24.26,80,0,4106.8884533039,125.689585839787,4,1.00186519054665,1.00186519054665,291.221212509401,291.764395561958
24.27,80,0,4107.32888064098,125.706233240156,4,1.00186637176963,1.00186637176963,291.201876897569,291.745367859875
24.28,80,0,4107.76908811969,125.722873244033,4,1.00186755249049,1.00186755249049,291.182550945282,291.726349643488
24.29,80,0,4108.20907584644,125.739505854184,4,1.0018687327094,1.0018687327094,291.163234647856,291.707340908216
24.3,80,0,4108.64884392761,125.756131073375,4,1.00186991242651,1.00186991242651,291.143928000607,291.688341649479
24.31,80,0,4109.08839246951,125.77274890437,4,1.00187109164201,1.00187109164201,291.124630998855,291.6693518627
24.32,80,0,4109.52772157843,125.789359349933,4,1.00187227035605,1.00187227035605,291.105343637926,291.650371543307
24.33,80,0,4109.9668313606,125.805962412828,4,1.00187344856881,1.00187344856881,291.086065913139,291.631400686725
24.34,80,0,4110.40572192219,125.822558095818,4,1.00187462628046,1.00187462628046,291.066797819821,291.612439288382
24.35,80,0,4110.84439336934,125.839146401666,4,1.00187580349115,1.00187580349115,291.047539353303,291.593487343713
24.36,80,0,4111.28284580813,125.855727333133,4,1.00187698020106,1.00187698020106,291.028290508914,291.574544848148
24.37,80,0,4111.7210793446,125.872300892981,4,1.00187815641036,1.00187815641036,291.009051281985,291.555611797125
24.38,80,0,4112.15909408475,125.888867083972,4,1.00187933211922,1.00187933211922,290.989821667853,291.53668818608
24.39,80,0,4112.59689013452,125.905425908864,4,1.0018805073278,1.0018805073278,290.970601661854,291.517774010452
24.4,80,0,4113.0344675998,125.921977370419,4,1.00188168203626,1.00188168203626,290.951391259325,291.498869265683
24.41,80,0,4113.47182658644,125.938521471395,4,1.00188285624479,1.00188285624479,290.932190455609,291.479973947218
24.42,80,0,4113.90896720026,125.955058214551,4,1.00188402995354,1.00188402995354,290.912999246047,291.4610880505
24.43,80,0,4114.34588954699,125.971587602646,4,1.00188520316268,1.00188520316268,290.893817625987,291.442211570979
24.44,80,0,4114.78259373235,125.988109638437,4,1.00188637587238,1.00188637587238,290.874645590774,291.423344504103
24.45,80,0,4115.219079862,126.00462432468,4,1.00188754808281,1.00188754808281,290.855483135758,291.404486845325
24.46,80,0,4115.65534804156,126.021131664134,4,1.00188871979413,1.00188871979413,290.836330256289,291.385638590098
24.47,80,0,4116.09139837657,126.037631659553,4,1.00188989100652,1.00188989100652,290.817186947721,291.366799733876
24.48,80,0,4116.52723097258,126.054124313693,4,1.00189106172014,1.00189106172014,290.798053205412,291.34797027212
24.49,80,0,4116.96284593504,126.070609629309,4,1.00189223193516,1.00189223193516,290.778929024716,291.329150200287
24.5,80,0,4117.39824336938,126.087087609155,4,1.00189340165174,1.00189340165174,290.759814400994,291.310339513841
24.51,80,0,4117.83342338098,126.103558255986,4,1.00189457087006,1.00189457087006,290.740709329608,291.291538208243
24.52,80,0,4118.26838607517,126.120021572554,4,1.00189573959027,1.00189573959027,290.721613805923,291.272746278963
24.53,80,0,4118.70313155722,126.136477561612,4,1.00189690781256,1.00189690781256,290.702527825303,291.253963721465
24.54,80,0,4119.13765993238,126.152926225912,4,1.00189807553708,1.00189807553708,290.683451383116,291.235190531219
24.55,80,0,4119.57197130584,126.169367568207,4,1.001899242764,1.001899242764,290.664384474733,291.216426703699
24.56,80,0,4120.00606578273,126.185801591246,4,1.00190040949349,1.00190040949349,290.645327095526,291.197672234378
24.57,80,0,4120.43994346815,126.20222829778,4,1.00190157572572,1.00190157572572,290.62627924087,291.178927118732
24.58,80,0,4120.87360446714,126.21864769056,4,1.00190274146086,1.00190274146086,290.607240906141,291.16019135224
24.59,80,0,4121.30704888471,126.235059772335,4,1.00190390669907,1.00190390669907,290.588212086717,291.141464930379
24.6,80,0,4121.74027682581,126.251464545853,4,1.00190507144052,1.00190507144052,290.569192777978,291.122747848633
